Brand|Equity/NPD|Campaign|Country|Agency|Brand Generation|Product|Campaign2|CampaignID|Sub Campaign|Campaign Start Date|Campaign End Date|Planning Target|Media Mix|Channel|Channel Detail|Media Type|Digital Platform|Buying Type|Device|Format|Net Spend (Local)|Currency ISO Code|Spot Length (sec)|GRPs|Adjusted GRPs|TRPs|Admissions|Impacts (000s)|Number/Length of Executions|Impressions|Clicks|Engagements|Valued Views|Reach|Frequency|Comments|OOH Format Category|Week|Facebook Objective|Facebook Buying Type|YouTube Format|Site/Platform|Year|Digital Platform categorisation |Campaign Generation|Category|
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|198|GBP|6|||||||164,037|72||3,422|110331|1.49|Reach & Frequency are total hence will be same in all rows||4-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA Separated (Cell 1)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,066|GBP|6|||||||393,283|982||31,096|236026|1.67|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA Separated (Cell 1)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|100|GBP|6|||||||93,366|37||2,076|75323|1.24|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA Separated (Cell 1)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,407|GBP|6|||||||552,324|963||32,599|324607|1.70|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA Separated (Cell 1)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|504|GBP|6|||||||388,646|217||8,960|283871|1.37|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA Separated (Cell 1)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|4,501|GBP|6|||||||1,444,108|3,620||119,846|853761|1.69|Reach & Frequency are total hence will be same in all rows||23-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|500|GBP|6|||||||355,643|240||8,773|248832|1.43|Reach & Frequency are total hence will be same in all rows||23-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,775|GBP|6|||||||1,662,732|4,534||149,483|767243|2.17|Reach & Frequency are total hence will be same in all rows||16-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|916|GBP|6|||||||585,255|417||15,292|302084|1.94|Reach & Frequency are total hence will be same in all rows||16-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|1,061|GBP|6|||||||681,836|530||16,902|366595|1.86|Reach & Frequency are total hence will be same in all rows||9-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,726|GBP|6|||||||1,681,580|4,453||162,190|802567|2.10|Reach & Frequency are total hence will be same in all rows||9-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|1,149|GBP|6|||||||721,861|560||16,120|377601|1.91|Reach & Frequency are total hence will be same in all rows||2-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,570|GBP|6|||||||1,667,138|4,004||132,444|751106|2.22|Reach & Frequency are total hence will be same in all rows||2-jul-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,632|GBP|6|||||||1,716,137|3,699||120,658|813062|2.11|Reach & Frequency are total hence will be same in all rows||25-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|983|GBP|6|||||||649,462|411||13,156|365059|1.78|Reach & Frequency are total hence will be same in all rows||25-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,733|GBP|6|||||||1,869,582|4,345||154,297|859898|2.17|Reach & Frequency are total hence will be same in all rows||18-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|893|GBP|6|||||||697,875|457||15,915|388605|1.80|Reach & Frequency are total hence will be same in all rows||18-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,842|GBP|6|||||||1,994,783|4,544||160,905|902403|2.21|Reach & Frequency are total hence will be same in all rows||11-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|796|GBP|6|||||||644,367|372||15,340|380929|1.69|Reach & Frequency are total hence will be same in all rows||11-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,764|GBP|6|||||||2,001,488|5,874||176,266|970400|2.06|Reach & Frequency are total hence will be same in all rows||4-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|892|GBP|6|||||||640,079|405||15,649|392823|1.63|Reach & Frequency are total hence will be same in all rows||4-jun-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|449|GBP|6|||||||403,713|240||9,639|296681|1.36|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos Equity|UK|OMD|DORITOS|DORITOS|Doritos Equity|||1-6-2021|27-7-2021|18+ CDNA|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,765|GBP|6|||||||776,540|2,133||63,737|457960|1.70|Reach & Frequency are total hence will be same in all rows||28-mei-21|Brand Awareness|Auction|||2021|Facebook/Instagram|GB_Doritos_Jun_2021_DORITOS_EQUITY_Q2_CDNA combined (Cell 2)||
Doritos|Equity|Doritos x Pizza Hut Promo May|UK|OMD|DORITOS|DORITOS OTHER|Doritos x Pizza Hut Promo May|||21-5-2021|22-5-2021|18+|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|765|GBP||||||||300,768|4,309||0|200768|1.50|Reach & Frequency are total hence will be same in all rows||21-mei-21|Link Clicks|Auction|||2021|Facebook/Instagram|GB_DORITOS_May_2021_DORITOS-OTHER_EQUITY_PROMO_AUK5333634||
Doritos|Equity|Doritos x Pizza Hut Promo May|UK|OMD|DORITOS|DORITOS OTHER|Doritos x Pizza Hut Promo May|||21-5-2021|22-5-2021|18+|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|164|GBP||||||||111,715|590||0|105536|1.06|Reach & Frequency are total hence will be same in all rows||21-mei-21|Link Clicks|Auction|||2021|Facebook/Instagram|GB_DORITOS_May_2021_DORITOS-OTHER_EQUITY_PROMO_AUK5333634||
Doritos|Equity|Doritos Gaming Q4|UK|OMD|DORITOS|DORITOS|Doritos Gaming Q4|||11-10-2021|12-12-2021|18-34|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|6,468|GBP|3|||||||3,036,683|4,722||187,720|2755558|1.10|Reach & Frequency are total hence will be same in all rows||15-okt-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Oct_2021_DORITOS CORE_EQUITY_GAMING_AUK5339086_01697024||
Doritos|Equity|Doritos Gaming Q4|UK|OMD|DORITOS|DORITOS|Doritos Gaming Q4|||11-10-2021|12-12-2021|18-34|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|5,645|GBP|3|||||||2,650,348|1,886||62,194|2358250|1.12|Reach & Frequency are total hence will be same in all rows||15-okt-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Oct_2021_DORITOS CORE_EQUITY_GAMING_AUK5339086_01697024||
Doritos|Equity|Doritos Gaming Q4|UK|OMD|DORITOS|DORITOS|Doritos Gaming Q4|||11-10-2021|12-12-2021|18-34|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|5,609|GBP|3|||||||2,633,610|5,570||164,466|2193278|1.20|Reach & Frequency are total hence will be same in all rows||8-okt-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Oct_2021_DORITOS CORE_EQUITY_GAMING_AUK5339086_01697024||
Doritos|Equity|Doritos Gaming Q4|UK|OMD|DORITOS|DORITOS|Doritos Gaming Q4|||11-10-2021|12-12-2021|18-34|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|6,034|GBP|3|||||||2,833,019|1,805||65,113|2444143|1.16|Reach & Frequency are total hence will be same in all rows||8-okt-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Oct_2021_DORITOS CORE_EQUITY_GAMING_AUK5339086_01697024||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||25-8-2021|22-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,648|GBP|7|||||||879,433|3,633||323,446|614017|1.43|Reach & Frequency are total hence will be same in all rows||17-sep-21|Post Engagement|Auction|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590_Post_Boost_Engagement||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||25-8-2021|22-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|211|GBP|7|||||||102,671|346||38,033|97599|1.05|Reach & Frequency are total hence will be same in all rows||10-sep-21|Post Engagement|Auction|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590_Post_Boost_Engagement||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||25-8-2021|22-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,859|GBP|22|||||||832,179|643||135,460|458257|1.82|Reach & Frequency are total hence will be same in all rows||3-sep-21|Post Engagement|Auction|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590_Post_Boost_Engagement||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||25-8-2021|22-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|1,379|GBP|7|||||||469,892|2,060||120,814|376317|1.25|Reach & Frequency are total hence will be same in all rows||27-aug-21|Post Engagement|Auction|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590_Post_Boost_Engagement||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||25-8-2021|22-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|479|GBP|7|||||||174,061|256||44,656|163512|1.06|Reach & Frequency are total hence will be same in all rows||20-aug-21|Post Engagement|Auction|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590_Post_Boost_Engagement||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|17,921|GBP|8|||||||7,860,174|14,577||505,444|5044236|1.56|Reach & Frequency are total hence will be same in all rows||24-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|10,079|GBP|8|||||||4,420,603|2,958||146,853|2998279|1.47|Reach & Frequency are total hence will be same in all rows||24-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|8,786|GBP|8|||||||3,853,352|2,582||122,831|2695179|1.43|Reach & Frequency are total hence will be same in all rows||17-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|16,363|GBP|8|||||||7,176,633|13,626||524,761|4665363|1.54|Reach & Frequency are total hence will be same in all rows||17-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|13,758|GBP|8|||||||6,035,324|13,195||488,109|4398109|1.37|Reach & Frequency are total hence will be same in all rows||10-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|9,051|GBP|8|||||||3,969,952|2,991||124,520|2782227|1.43|Reach & Frequency are total hence will be same in all rows||10-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|20,449|GBP|8|||||||8,968,975|21,747||679,112|6252383|1.43|Reach & Frequency are total hence will be same in all rows||3-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|10,722|GBP|8|||||||4,703,058|3,660||118,395|3501498|1.34|Reach & Frequency are total hence will be same in all rows||3-sep-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|24,977|GBP|8|||||||10,955,110|25,070||726,557|7886805|1.39|Reach & Frequency are total hence will be same in all rows||27-aug-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|9,664|GBP|8|||||||4,239,025|3,410||102,792|3262446|1.30|Reach & Frequency are total hence will be same in all rows||27-aug-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|feed|20,959|GBP|8|||||||9,193,161|20,082||644,373|7124779|1.29|Reach & Frequency are total hence will be same in all rows||20-aug-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-44|Digital|Digital: Social|Facebook/Instagram|Social|Facebook/Instagram|Biddable Facebook|Multi-Platform|instagram_stories|15,593|GBP|8|||||||6,839,832|5,186||182,935|4882286|1.40|Reach & Frequency are total hence will be same in all rows||20-aug-21|Brand Awareness|Reach & Frequency|||2021|Facebook/Instagram|GB_DORITOS_Aug_2021_DORITOS-DIPPAS_EQUITY_DIPPING__3316695590||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-34|Digital|Digital: Social|Facebook/Instagram/Twitter|Social|Facebook/Instagram/Twitter|N/A|N/A|N/A|30,000|GBP||||||||3,380,000||||||||25-aug-21|||||||Dipping Dippas Mob Kitchen Partnership ||
Doritos|Equity|Doritos Dipping|UK|OMD|DORITOS|DORITOS DIPPAS|Doritos Dipping|||20-8-2021|30-9-2021|18-34|Digital|Digital: Social|Facebook/Instagram/Twitter|Social|Facebook/Instagram/Twitter|N/A|N/A|N/A|15,000|GBP||||||||1,950,000||||||||23-aug-21|||||||Dipping Dippas Mob Kitchen Partnership ||
